,0,1,2,3,4,5,6,7,8
21116,Peugeot,407,2005,4200,254 тис. км,Первомайськ ( від ),"Газ / Бензин, 1.7 л.",Ручна / Механіка,False
21117,Opel,Astra J,2011,6550,178 тис. км,Вінниця ( від ),"Дизель, 1.7 л.",Ручна / Механіка,False
21118,Mitsubishi,L 300 пасс.,1991,4700,81 тис. км,Чернівці ( від ),Бензин,Ручна / Механіка,False
21119,ВАЗ,2115,2011,3500,146 тис. км,Хмельницький ( від ),"Газ / Бензин, 1.6 л.",Ручна / Механіка,False
21120,BMW,X5,2012,23000,170 тис. км,Одеса ( від ),"Дизель, 3 л.",Типтронік,True
21121,Mitsubishi,Outlander,2015,13900,97 тис. км,Львів ( від ),"Газ / Бензин, 2.4 л.",Автомат,True
21122,Skoda,Superb,2005,7500,260 тис. км,Кам'янець-Подільський ( від ),"Газ / Бензин, 1.8 л.",Ручна / Механіка,False
21123,Opel,Astra K,2017,12300,109 тис. км,Рівне ( від ),"Дизель, 1.6 л.",Автомат,False
21124,Renault,Trafic пасс.,2012,12855,223 тис. км,Чернівці ( від ),"Дизель, 2 л.",Ручна / Механіка,False
21125,Skoda,Octavia Tour,2007,6500,230 тис. км,Лубни ( від ),"Газ / Бензин, 1.6 л.",Ручна / Механіка,False
21126,Tesla,Model S,2014,29999,117 тис. км,Дніпро (Дніпропетровськ) ( від ),Електро,Варіатор,True
21127,MINI,Cooper,2002,6500,158 тис. км,Одеса ( від ),"Бензин, 1.6 л.",Ручна / Механіка,False
21128,BMW,328,2011,10600,277 тис. км,Запоріжжя ( від ),Бензин,Автомат,False
21129,ВАЗ,2121,1982,3200,10 тис. км,Житомир ( від ),"Бензин, 1.6 л.",Ручна / Механіка,False
21130,Ford,Grand C-MAX,2010,9500,11 тис. км,Ужгород ( від ),"Дизель, 1.6 л.",Ручна / Механіка,False
21131,Mercedes-Benz,ML 270,2000,6990,305 тис. км,Одеса ( від ),"Дизель, 2.7 л.",Автомат,False
21132,Volkswagen,T4 (Transporter) груз-пасс.,1991,4999,200 тис. км,Рівне ( від ),Газ / Бензин,Ручна / Механіка,False
21133,Renault,Megane,2017,12950,180 тис. км,Київ ( від ),"Дизель, 1.5 л.",Робот,False
21134,Toyota,Celica,1991,5000,150 тис. км,Ізмаїл ( від ),"Бензин, 2.2 л.",Ручна / Механіка,False
21135,Kia,Cerato,2006,6700,103 тис. км,Запоріжжя ( від ),"Бензин, 2 л.",Ручна / Механіка,False
21136,Volkswagen,Eos,2011,12000,140 тис. км,Шепетівка ( від ),"Бензин, 2 л.",Автомат,True
21137,Volkswagen,Passat B6,2010,8200,248 тис. км,Київ ( від ),"Дизель, 2 л.",Автомат,False
21138,Citroen,C4,2009,6800,180 тис. км,Івано-Франківськ ( від ),"Дизель, 1.6 л.",Робот,False
21139,Audi,A6,2000,5800,379 тис. км,Київ ( від ),"Дизель, 1.9 л.",Ручна / Механіка,False
21140,Renault,Grand Scenic,2013,12800,195 тис. км,Київ ( від ),"Дизель, 2 л.",Автомат,False
21141,Renault,Grand Espace,2010,7999,250 тис. км,Дрогобич ( від ),"Дизель, 2 л.",Автомат,False
21142,Volkswagen,Atlas,2018,24999,89 тис. км,Рівне ( від ),"Бензин, 2 л.",Автомат,True
21143,Jeep,Cherokee,2014,20100,24 тис. км,Тернопіль ( від ),"Дизель, 2 л.",Ручна / Механіка,False
21144,ВАЗ,21099,2007,2700,210 тис. км,Харків ( від ),"Газ / Бензин, 1.6 л.",Ручна / Механіка,False
21145,Mazda,6,2017,19600,117 тис. км,Київ ( від ),"Дизель, 2.2 л.",Автомат,False
21146,Ford,Escape,2016,13100,96 тис. км,Івано-Франківськ ( від ),"Бензин, 1.6 л.",Автомат,True
21147,Toyota,Tundra,2014,46000,142 тис. км,Харків ( від ),"Газ / Бензин, 5.7 л.",Автомат,False
21148,Chevrolet,Lacetti,2008,5600,227 тис. км,Харків ( від ),"Газ / Бензин, 1.8 л.",Ручна / Механіка,False
21149,Honda,Accord,2015,14999,67 тис. км,Дніпро (Дніпропетровськ) ( від ),"Бензин, 2.4 л.",Варіатор,True
21150,Opel,Astra H,2005,4900,284 тис. км,Токмак ( від ),"Газ / Бензин, 1.6 л.",Робот,False
21151,Hyundai,Santa FE,2015,15999,130 тис. км,Маріуполь ( від ),"Бензин, 2.4 л.",Автомат,True
21152,Mazda,3,2014,10900,116 тис. км,Дніпро (Дніпропетровськ) ( від ),"Бензин, 2 л.",Автомат,True
21153,Toyota,Camry,2004,8300,237 тис. км,Київ ( від ),"Газ / Бензин, 2.4 л.",Автомат,False
21154,Volkswagen,Touran,2003,6100,215 тис. км,Нововолинськ ( від ),"Бензин, 1.6 л.",Ручна / Механіка,False
21155,Volkswagen,Touareg,2010,19500,178 тис. км,Охтирка ( від ),"Дизель, 3 л.",Типтронік,False
21156,BMW,520,1998,5700,358 тис. км,Харків ( від ),"Газ / Бензин, 2 л.",Типтронік,False
21157,ВАЗ,2108,1989,1350,428 тис. км,Хмельницький ( від ),"Бензин, 1.5 л.",Ручна / Механіка,False
21158,Audi,A6,1999,6500,425 тис. км,Буча ( від ),"Дизель, 2.5 л.",Автомат,False
21159,Kia,Optima,2014,11600,110 тис. км,Полтава ( від ),"Газ / Бензин, 2.4 л.",Автомат,True
21160,УАЗ,31512,1990,3000,3 тис. км,Дніпро (Дніпропетровськ) ( від ),"Бензин, 2.5 л.",Ручна / Механіка,False
21161,Toyota,Corolla,2012,9400,154 тис. км,Житомир ( від ),"Газ / Бензин, 1.3 л.",Не вказано,False
21162,Opel,Meriva,2014,9000,219 тис. км,Вінниця ( від ),"Дизель, 1.7 л.",Автомат,False
21163,Lexus,GX 470,2007,20999,223 тис. км,Київ ( від ),"Газ / Бензин, 4.7 л.",Автомат,False
21164,Opel,Omega,1996,2600,300 тис. км,Бердичів ( від ),"Бензин, 2 л.",Ручна / Механіка,False
21165,Volkswagen,Golf IV,2006,5900,167 тис. км,Глухів ( від ),"Бензин, 1.4 л.",Ручна / Механіка,False
21166,Hyundai,Santa FE,2011,13000,161 тис. км,Одеса ( від ),"Дизель, 2.2 л.",Автомат,False
21167,Ford,Mondeo,1995,2100,250 тис. км,Самбір ( від ),"Бензин, 1.6 л.",Ручна / Механіка,False
21168,Hyundai,Santa FE,2007,10200,188 тис. км,Самбір ( від ),"Дизель, 2.2 л.",Не вказано,False
21169,Volkswagen,T5 (Transporter) груз-пасс.,2004,7900,280 тис. км,Рахів ( від ),"Дизель, 2.5 л.",Ручна / Механіка,False
21170,Volkswagen,Tiguan,2014,15500,165 тис. км,Одеса ( від ),"Дизель, 2 л.",Автомат,False
21171,Lexus,GX 460,2019,65500,7 тис. км,Нікополь ( від ),"Газ / Бензин, 4.6 л.",Автомат,True
21172,Volkswagen,Passat B7,2013,8500,250 тис. км,Біляївка ( від ),"Бензин, 1.8 л.",Типтронік,True
21173,Nissan,Pathfinder,2008,13000,254 тис. км,Запоріжжя ( від ),Дизель,Автомат,False
21174,Citroen,C4 Picasso,2009,7000,222 тис. км,Старокостянтинів ( від ),"Дизель, 1.6 л.",Робот,False
21175,Renault,Megane,2008,6500,224 тис. км,Сватове ( від ),"Газ / Бензин, 2 л.",Автомат,False
21176,ВАЗ,21099,2006,2650,137 тис. км,Хмельницький ( від ),"Газ / Бензин, 1.5 л.",Ручна / Механіка,False
21177,BMW,X5,2017,36500,37 тис. км,Київ ( від ),"Бензин, 3 л.",Автомат,True
21178,Ford,Focus,2018,10850,45 тис. км,Київ ( від ),"Бензин, 2 л.",Автомат,False
21179,Mitsubishi,L 400 груз.,1999,3500,400 тис. км,Жмеринка ( від ),Дизель,Ручна / Механіка,False
21180,Opel,Zafira,2010,8200,212 тис. км,Вінниця ( від ),"Бензин, 1.8 л.",Ручна / Механіка,False
21181,Toyota,Avensis,2003,6200,252 тис. км,Кропивницький (Кіровоград) ( від ),"Дизель, 2 л.",Ручна / Механіка,False
21182,Toyota,Camry,2010,10300,178 тис. км,Львів ( від ),"Бензин, 2.4 л.",Ручна / Механіка,False
21183,Skoda,Octavia Tour,2001,4999,220 тис. км,Хмельницький ( від ),1.4 л.,Не вказано,False
21184,Renault,Clio,2014,7750,179 тис. км,Кременчук ( від ),"Дизель, 1.5 л.",Ручна / Механіка,False
21185,Dodge,Caliber,2006,6999,182 тис. км,Суми ( від ),"Бензин, 2 л.",Варіатор,False
21186,Mercedes-Benz,S 600,2011,85000,95 тис. км,Київ ( від ),"Бензин, 5.5 л.",Автомат,False
21187,Mercedes-Benz,E 280,2008,13500,169 тис. км,Київ ( від ),"Бензин, 3 л.",Автомат,False
21188,Toyota,Avensis Verso,2004,7500,241 тис. км,Умань ( від ),"Дизель, 2 л.",Ручна / Механіка,False
21189,Volkswagen,CC,2014,13500,106 тис. км,Харків ( від ),"Бензин, 2 л.",Автомат,True
21190,Chevrolet,Nubira,2006,5000,221 тис. км,Шепетівка ( від ),"Газ / Бензин, 1.8 л.",Ручна / Механіка,False
21191,Hyundai,Getz,2008,5899,129 тис. км,Одеса ( від ),"Бензин, 1.4 л.",Автомат,False
21192,Nissan,Altima,2016,11900,135 тис. км,Київ ( від ),"Бензин, 2.5 л.",Варіатор,True
21193,Opel,Vectra B,1998,3500,263 тис. км,Черкаси ( від ),"Бензин, 1.8 л.",Ручна / Механіка,False
21194,Volkswagen,Sharan,2011,14000,201 тис. км,Каховка ( від ),"Дизель, 2 л.",Автомат,False
21195,Skoda,Fabia,2015,8500,80 тис. км,Київ ( від ),"Бензин, 1.2 л.",Ручна / Механіка,False
21196,Mitsubishi,Lancer,2005,5000,342 тис. км,Коломия ( від ),"Газ / Бензин, 1.6 л.",Ручна / Механіка,False
21197,Daewoo,Sens,2005,2100,166 тис. км,Мерефа ( від ),"Газ / Бензин, 1.3 л.",Не вказано,False
21198,BMW,X5,2013,22700,127 тис. км,Миколаїв ( від ),"Дизель, 3 л.",Автомат,True
21199,Volvo,V50,2007,6800,283 тис. км,Суми ( від ),"Дизель, 1.6 л.",Ручна / Механіка,False
21200,Ford,Focus,2008,5100,235 тис. км,Рівне ( від ),"Дизель, 1.6 л.",Не вказано,False
21201,Opel,Astra G,2006,3900,290 тис. км,Виноградів ( від ),"Дизель, 1.7 л.",Ручна / Механіка,False
21202,Mercedes-Benz,E 220,2016,45500,80 тис. км,Житомир ( від ),"Дизель, 1.9 л.",Автомат,False
21203,ВАЗ,2107,1993,35000,800 тис. км,Тальне ( від ),"Бензин, 1.5 л.",Не вказано,False
21204,SsangYong,Rodius,2008,6500,183 тис. км,Київ ( від ),"Дизель, 2.7 л.",Автомат,False
21205,Volvo,V40,2019,24900,18 тис. км,Київ ( від ),"Бензин, 1.5 л.",Автомат,False
21206,ВАЗ,2115,2003,1950,200 тис. км,Луцьк ( від ),Бензин,Ручна / Механіка,False
21207,BMW,218,2016,18800,167 тис. км,Київ ( від ),"Дизель, 2 л.",Автомат,False
21208,ВАЗ,2106,1987,1500,97 тис. км,Кременчук ( від ),"Бензин, 1.3 л.",Ручна / Механіка,False
21209,Volkswagen,Passat B7,2015,13900,35 тис. км,Кривий Ріг ( від ),"Бензин, 1.8 л.",Автомат,True
21210,Peugeot,807,2006,6700,181 тис. км,Українка ( від ),"Дизель, 2 л.",Ручна / Механіка,False
21211,Volkswagen,Bora,2001,5850,186 тис. км,Одеса ( від ),"Бензин, 1.6 л.",Ручна / Механіка,False
21212,Subaru,Legacy Outback,2008,9999,189 тис. км,Одеса ( від ),"Газ / Бензин, 2.5 л.",Автомат,False
21213,ВАЗ,2103,1979,650,36 тис. км,Львів ( від ),1.3 л.,Ручна / Механіка,False
21214,Opel,Astra G,2005,4100,200 тис. км,Одеса ( від ),"Бензин, 1.3 л.",Ручна / Механіка,False
21215,Renault,Grand Scenic,2012,8300,240 тис. км,Луцьк ( від ),"Дизель, 1.5 л.",Автомат,False
21216,Citroen,DS4,2016,15555,158 тис. км,Одеса ( від ),"Дизель, 1.6 л.",Автомат,False
21217,Skoda,Fabia,2005,3999,192 тис. км,Стрий ( від ),"Бензин, 1.4 л.",Ручна / Механіка,False
21218,Opel,Vivaro груз.-пасс.,2004,6800,388 тис. км,Миргород ( від ),"Дизель, 1.9 л.",Ручна / Механіка,False
21219,Audi,A6,2000,5600,180 тис. км,Чернівці ( від ),"Дизель, 2.5 л.",Ручна / Механіка,False
21220,Ford,Focus,2013,7690,95 тис. км,Київ ( від ),"Бензин, 1 л.",Ручна / Механіка,False
21221,Mercedes-Benz,E 250,1994,4800,413 тис. км,Чернівці ( від ),"Дизель, 2.5 л.",Ручна / Механіка,False
21222,Skoda,Octavia A7,2016,10950,323 тис. км,Тернопіль ( від ),"Дизель, 2 л.",Ручна / Механіка,False
21223,Dodge,Ram Van,2000,9000,250 тис. км,Скадовськ ( від ),"Дизель, 2.5 л.",Ручна / Механіка,False
21224,Nissan,Rogue,2015,16300,142 тис. км,Львів ( від ),"Бензин, 2.5 л.",Варіатор,True
21225,Opel,Monterey,1993,7000,393 тис. км,Дніпро (Дніпропетровськ) ( від ),"Дизель, 3.1 л.",Ручна / Механіка,False
21226,Volkswagen,Golf IV,1998,3300,339 тис. км,Чернівці ( від ),"Газ / Бензин, 1.6 л.",Ручна / Механіка,False
21227,Mercedes-Benz,GLA 180,2017,28990,46 тис. км,Київ ( від ),"Дизель, 1.5 л.",Автомат,False
21228,Nissan,Almera,2005,5200,244 тис. км,Бахмут (Артемівськ) ( від ),"Газ / Бензин, 1.5 л.",Ручна / Механіка,False
21229,Audi,Q7,2012,25900,206 тис. км,Київ ( від ),"Дизель, 3 л.",Типтронік,False
21230,Skoda,Octavia A7,2013,10950,264 тис. км,Мукачеве ( від ),"Дизель, 1.6 л.",Автомат,False
